subject,excluded,img,EmoRating,emotionality,attn,study,bad_trial,IA_name
63,0,H053ps.jpg,1,emo,FV,study1,0,H053ps.ias
63,0,CompNeu020.jpg,1,neu,FV,study1,0,CompNeu020.ias
63,0,2095ps.jpg,4,emo,FV,study1,0,2095ps.ias
63,0,H036ps.jpg,4,emo,FV,study1,0,H036ps.ias
63,0,People_070ps.jpg,1,emo,FV,study1,0,People_070ps.ias
63,0,CompNeu034.jpg,1,neu,FV,study1,0,CompNeu034.ias
63,0,230ps.jpg,4,emo,FV,study1,0,230ps.ias
63,0,H041ps.jpg,5,emo,FV,study1,0,H041ps.ias
63,0,CompNeu012.jpg,1,neu,FV,study1,0,CompNeu012.ias
63,0,CompNeu058.jpg,1,neu,FV,study1,0,CompNeu058.ias
63,0,Faces_147ps.jpg,3,emo,FV,study1,0,Faces_147ps.ias
63,0,Objects_003ps.jpg,2,emo,FV,study1,0,Objects_003ps.ias
63,0,H084ps.jpg,4,emo,FV,study1,0,H084ps.ias
63,0,CompNeu029.jpg,1,neu,FV,study1,0,CompNeu029.ias
63,0,2730ps.jpg,3,emo,FV,study1,0,2730ps.ias
63,0,CompNeu019.jpg,2,neu,FV,study1,0,CompNeu019.ias
63,0,3500ps.jpg,2,emo,FV,study1,0,3500ps.ias
63,0,3230ps.jpg,3,emo,FV,study1,0,3230ps.ias
63,0,2691ps.jpg,2,emo,FV,study1,0,2691ps.ias
63,0,CompNeu057.jpg,1,neu,FV,study1,0,CompNeu057.ias
63,0,H034ps.jpg,2,emo,FV,study1,0,H034ps.ias
63,0,2981ps.jpg,3,emo,FV,study1,0,2981ps.ias
63,0,1200ps.jpg,1,emo,FV,study1,0,1200ps.ias
63,0,3015ps.jpg,4,emo,FV,study1,1,3015ps.ias
63,0,CompNeu004.jpg,1,neu,FV,study1,0,CompNeu004.ias
63,0,6415ps.jpg,4,emo,FV,study1,0,6415ps.ias
63,0,CompNeu060.jpg,1,neu,FV,study1,0,CompNeu060.ias
63,0,9415ps.jpg,1,emo,FV,study1,0,9415ps.ias
63,0,8230ps.jpg,2,emo,FV,study1,0,8230ps.ias
63,0,3101ps.jpg,3,emo,FV,study1,0,3101ps.ias
63,0,CompNeu031.jpg,1,neu,FV,study1,0,CompNeu031.ias
63,0,H059ps.jpg,1,emo,FV,study1,0,H059ps.ias
63,0,Faces_149ps.jpg,2,emo,FV,study1,0,Faces_149ps.ias
63,0,CompNeu050.jpg,1,neu,FV,study1,0,CompNeu050.ias
63,0,CompNeu054.jpg,1,neu,FV,study1,0,CompNeu054.ias
63,0,2700ps.jpg,2,emo,FV,study1,0,2700ps.ias
63,0,9428ps.jpg,3,emo,FV,study1,0,9428ps.ias
63,0,CompNeu026.jpg,1,neu,FV,study1,0,CompNeu026.ias
63,0,214ps.jpg,2,emo,FV,study1,0,214ps.ias
63,0,6836ps.jpg,3,emo,FV,study1,0,6836ps.ias
63,0,CompNeu017.jpg,1,neu,FV,study1,0,CompNeu017.ias
63,0,H122ps.jpg,2,emo,FV,study1,0,H122ps.ias
63,0,CompNeu045.jpg,1,neu,FV,study1,0,CompNeu045.ias
63,0,1275ps.jpg,1,emo,FV,study1,0,1275ps.ias
63,0,CompNeu007.jpg,1,neu,FV,study1,0,CompNeu007.ias
63,0,6313ps.jpg,3,emo,FV,study1,0,6313ps.ias
63,0,H083ps.jpg,3,emo,FV,study1,0,H083ps.ias
63,0,9254ps.jpg,4,emo,FV,study1,0,9254ps.ias
63,0,CompNeu038.jpg,1,neu,FV,study1,0,CompNeu038.ias
63,0,Faces_025ps.jpg,2,emo,FV,study1,0,Faces_025ps.ias
63,0,H037ps.jpg,4,emo,FV,study1,0,H037ps.ias
63,0,Faces_011ps.jpg,2,emo,FV,study1,0,Faces_011ps.ias
63,0,CompNeu046.jpg,1,neu,FV,study1,0,CompNeu046.ias
63,0,H025ps.jpg,,emo,FV,study1,0,H025ps.ias
63,0,CompNeu011.jpg,2,neu,FV,study1,0,CompNeu011.ias
63,0,7361ps.jpg,5,emo,FV,study1,0,7361ps.ias
63,0,2718ps.jpg,2,emo,FV,study1,0,2718ps.ias
63,0,CompNeu013.jpg,1,neu,FV,study1,0,CompNeu013.ias
63,0,H087ps.jpg,2,emo,FV,study1,0,H087ps.ias
63,0,Faces_172ps.jpg,2,emo,FV,study1,0,Faces_172ps.ias
63,0,CompNeu006.jpg,1,neu,FV,study1,0,CompNeu006.ias
63,0,6315ps.jpg,1,emo,FV,study1,0,6315ps.ias
63,0,2375ps.jpg,3,emo,FV,study1,0,2375ps.ias
63,0,H064ps.jpg,3,emo,FV,study1,0,H064ps.ias
63,0,CompNeu030.jpg,1,neu,FV,study1,0,CompNeu030.ias
63,0,CompNeu024.jpg,1,neu,FV,study1,0,CompNeu024.ias
63,0,3181ps.jpg,4,emo,FV,study1,0,3181ps.ias
63,0,H099ps.jpg,2,emo,FV,study1,0,H099ps.ias
63,0,6821ps.jpg,2,emo,FV,study1,0,6821ps.ias
63,0,CompNeu040.jpg,1,neu,FV,study1,0,CompNeu040.ias
63,0,H015ps.jpg,1,emo,FV,study1,0,H015ps.ias
63,0,6555ps.jpg,2,emo,FV,study1,0,6555ps.ias
63,0,CompNeu041.jpg,1,neu,FV,study1,0,CompNeu041.ias
63,0,9425ps.jpg,2,emo,FV,study1,0,9425ps.ias
63,0,2717ps.jpg,2,emo,FV,study1,0,2717ps.ias
64,0,CompNeu002.jpg,2,neu,FV,study1,0,CompNeu002.ias
64,0,2717ps.jpg,5,emo,FV,study1,0,2717ps.ias
64,0,9425ps.jpg,,emo,FV,study1,0,9425ps.ias
64,0,CompNeu041.jpg,1,neu,FV,study1,0,CompNeu041.ias
64,0,6555ps.jpg,4,emo,FV,study1,0,6555ps.ias
64,0,H015ps.jpg,1,emo,FV,study1,0,H015ps.ias
64,0,CompNeu040.jpg,1,neu,FV,study1,1,CompNeu040.ias
64,0,H099ps.jpg,5,emo,FV,study1,1,H099ps.ias
64,0,3181ps.jpg,5,emo,FV,study1,0,3181ps.ias
64,0,CompNeu024.jpg,3,neu,FV,study1,0,CompNeu024.ias
64,0,CompNeu030.jpg,2,neu,FV,study1,0,CompNeu030.ias
64,0,H064ps.jpg,5,emo,FV,study1,0,H064ps.ias
64,0,2375ps.jpg,2,emo,FV,study1,0,2375ps.ias
64,0,6315ps.jpg,5,emo,FV,study1,0,6315ps.ias
64,0,CompNeu006.jpg,1,neu,FV,study1,0,CompNeu006.ias
64,0,Faces_172ps.jpg,5,emo,FV,study1,0,Faces_172ps.ias
64,0,H087ps.jpg,5,emo,FV,study1,0,H087ps.ias
64,0,CompNeu013.jpg,1,neu,FV,study1,0,CompNeu013.ias
64,0,2718ps.jpg,2,emo,FV,study1,0,2718ps.ias
64,0,7361ps.jpg,3,emo,FV,study1,0,7361ps.ias
64,0,CompNeu011.jpg,2,neu,FV,study1,0,CompNeu011.ias
64,0,6821ps.jpg,5,emo,FV,study1,1,6821ps.ias
64,0,H025ps.jpg,5,emo,FV,study1,0,H025ps.ias
64,0,CompNeu046.jpg,1,neu,FV,study1,0,CompNeu046.ias
64,0,H037ps.jpg,5,emo,FV,study1,1,H037ps.ias
64,0,CompNeu019.jpg,3,neu,FV,study1,0,CompNeu019.ias
64,0,2730ps.jpg,3,emo,FV,study1,0,2730ps.ias
64,0,CompNeu029.jpg,2,neu,FV,study1,0,CompNeu029.ias
64,0,H084ps.jpg,2,emo,FV,study1,0,H084ps.ias
64,0,Objects_003ps.jpg,4,emo,FV,study1,0,Objects_003ps.ias
64,0,Faces_147ps.jpg,4,emo,FV,study1,0,Faces_147ps.ias
64,0,CompNeu058.jpg,1,neu,FV,study1,0,CompNeu058.ias
64,0,CompNeu012.jpg,1,neu,FV,study1,0,CompNeu012.ias
64,0,H041ps.jpg,,emo,FV,study1,0,H041ps.ias
64,0,230ps.jpg,4,emo,FV,study1,0,230ps.ias
64,0,CompNeu034.jpg,2,neu,FV,study1,0,CompNeu034.ias
64,0,People_070ps.jpg,5,emo,FV,study1,0,People_070ps.ias
64,0,H036ps.jpg,2,emo,FV,study1,0,H036ps.ias
64,0,2095ps.jpg,5,emo,FV,study1,0,2095ps.ias
64,0,3500ps.jpg,5,emo,FV,study1,0,3500ps.ias
64,0,CompNeu020.jpg,1,neu,FV,study1,0,CompNeu020.ias
64,0,2710ps.jpg,2,emo,FV,study1,0,2710ps.ias
64,0,3225ps.jpg,5,emo,FV,study1,0,3225ps.ias
64,0,CompNeu014.jpg,1,neu,FV,study1,0,CompNeu014.ias
64,0,3530ps.jpg,4,emo,FV,study1,0,3530ps.ias
64,0,CompNeu001.jpg,1,neu,FV,study1,0,CompNeu001.ias
64,0,2750ps.jpg,4,emo,FV,study1,0,2750ps.ias
64,0,215ps.jpg,2,emo,FV,study1,0,215ps.ias
64,0,CompNeu056.jpg,1,neu,FV,study1,0,CompNeu056.ias
64,0,6243ps.jpg,3,emo,FV,study1,0,6243ps.ias
64,0,1201ps.jpg,3,emo,FV,study1,0,1201ps.ias
64,0,CompNeu042.jpg,2,neu,FV,study1,0,CompNeu042.ias
64,0,3550ps.jpg,5,emo,FV,study1,0,3550ps.ias
64,0,MAPS338ps.jpg,5,emo,FV,study1,0,MAPS338ps.ias
64,0,H038ps.jpg,,emo,FV,study1,0,H038ps.ias
64,0,H053ps.jpg,1,emo,FV,study1,0,H053ps.ias
64,0,Faces_011ps.jpg,1,emo,FV,study1,1,Faces_011ps.ias
64,0,3230ps.jpg,3,emo,FV,study1,0,3230ps.ias
64,0,CompNeu057.jpg,1,neu,FV,study1,0,CompNeu057.ias
64,0,Faces_025ps.jpg,,emo,FV,study1,1,Faces_025ps.ias
64,0,CompNeu038.jpg,1,neu,FV,study1,0,CompNeu038.ias
64,0,9254ps.jpg,,emo,FV,study1,0,9254ps.ias
64,0,H083ps.jpg,3,emo,FV,study1,0,H083ps.ias
64,0,6313ps.jpg,5,emo,FV,study1,0,6313ps.ias
64,0,CompNeu007.jpg,2,neu,FV,study1,0,CompNeu007.ias
64,0,1275ps.jpg,5,emo,FV,study1,0,1275ps.ias
64,0,CompNeu045.jpg,1,neu,FV,study1,0,CompNeu045.ias
64,0,H122ps.jpg,4,emo,FV,study1,0,H122ps.ias
64,0,CompNeu017.jpg,1,neu,FV,study1,0,CompNeu017.ias
64,0,6836ps.jpg,4,emo,FV,study1,0,6836ps.ias
64,0,214ps.jpg,2,emo,FV,study1,0,214ps.ias
64,0,CompNeu026.jpg,1,neu,FV,study1,0,CompNeu026.ias
64,0,9428ps.jpg,5,emo,FV,study1,0,9428ps.ias
64,0,2691ps.jpg,2,emo,FV,study1,0,2691ps.ias
64,0,2700ps.jpg,1,emo,FV,study1,0,2700ps.ias
64,0,CompNeu050.jpg,1,neu,FV,study1,0,CompNeu050.ias
64,0,Faces_149ps.jpg,5,emo,FV,study1,0,Faces_149ps.ias
64,0,H059ps.jpg,1,emo,FV,study1,0,H059ps.ias
64,0,CompNeu031.jpg,1,neu,FV,study1,0,CompNeu031.ias
64,0,3101ps.jpg,5,emo,FV,study1,0,3101ps.ias
64,0,8230ps.jpg,4,emo,FV,study1,0,8230ps.ias
64,0,9415ps.jpg,1,emo,FV,study1,0,9415ps.ias
64,0,CompNeu060.jpg,1,neu,FV,study1,0,CompNeu060.ias
64,0,6415ps.jpg,5,emo,FV,study1,0,6415ps.ias
64,0,CompNeu004.jpg,2,neu,FV,study1,0,CompNeu004.ias
64,0,3015ps.jpg,5,emo,FV,study1,0,3015ps.ias
64,0,1200ps.jpg,5,emo,FV,study1,0,1200ps.ias
64,0,2981ps.jpg,5,emo,FV,study1,0,2981ps.ias
64,0,H034ps.jpg,1,emo,FV,study1,0,H034ps.ias
64,0,CompNeu054.jpg,1,neu,FV,study1,0,CompNeu054.ias
65,1,CompNeu002.jpg,3,neu,FV,study1,0,CompNeu002.ias
65,1,H038ps.jpg,5,emo,FV,study1,0,H038ps.ias
65,1,MAPS338ps.jpg,5,emo,FV,study1,0,MAPS338ps.ias
65,1,3550ps.jpg,4,emo,FV,study1,0,3550ps.ias
65,1,CompNeu042.jpg,2,neu,FV,study1,0,CompNeu042.ias
65,1,1201ps.jpg,5,emo,FV,study1,0,1201ps.ias
65,1,6243ps.jpg,4,emo,FV,study1,0,6243ps.ias
65,1,CompNeu056.jpg,3,neu,FV,study1,0,CompNeu056.ias
65,1,215ps.jpg,4,emo,FV,study1,0,215ps.ias
65,1,2750ps.jpg,5,emo,FV,study1,0,2750ps.ias
65,1,CompNeu001.jpg,4,neu,FV,study1,0,CompNeu001.ias
65,1,3530ps.jpg,5,emo,FV,study1,0,3530ps.ias
65,1,CompNeu014.jpg,5,neu,FV,study1,0,CompNeu014.ias
65,1,3225ps.jpg,5,emo,FV,study1,0,3225ps.ias
65,1,2710ps.jpg,4,emo,FV,study1,0,2710ps.ias
65,1,H053ps.jpg,3,emo,FV,study1,0,H053ps.ias
65,1,CompNeu020.jpg,3,neu,FV,study1,0,CompNeu020.ias
65,1,2095ps.jpg,5,emo,FV,study1,0,2095ps.ias
65,1,H036ps.jpg,5,emo,FV,study1,0,H036ps.ias
65,1,People_070ps.jpg,3,emo,FV,study1,0,People_070ps.ias
65,1,CompNeu034.jpg,3,neu,FV,study1,1,CompNeu034.ias
65,1,230ps.jpg,4,emo,FV,study1,1,230ps.ias
65,1,H041ps.jpg,5,emo,FV,study1,0,H041ps.ias
65,1,CompNeu012.jpg,3,neu,FV,study1,0,CompNeu012.ias
65,1,CompNeu058.jpg,5,neu,FV,study1,0,CompNeu058.ias
65,1,Faces_147ps.jpg,5,emo,FV,study1,0,Faces_147ps.ias
65,1,Objects_003ps.jpg,4,emo,FV,study1,0,Objects_003ps.ias
65,1,H084ps.jpg,4,emo,FV,study1,0,H084ps.ias
65,1,CompNeu029.jpg,4,neu,FV,study1,0,CompNeu029.ias
65,1,2730ps.jpg,5,emo,FV,study1,0,2730ps.ias
65,1,CompNeu019.jpg,3,neu,FV,study1,0,CompNeu019.ias
65,1,3500ps.jpg,3,emo,FV,study1,0,3500ps.ias
65,1,3230ps.jpg,4,emo,FV,study1,0,3230ps.ias
65,1,2691ps.jpg,3,emo,FV,study1,0,2691ps.ias
65,1,CompNeu057.jpg,2,neu,FV,study1,0,CompNeu057.ias
65,1,H034ps.jpg,4,emo,FV,study1,0,H034ps.ias
65,1,2981ps.jpg,5,emo,FV,study1,0,2981ps.ias
65,1,1200ps.jpg,5,emo,FV,study1,0,1200ps.ias
65,1,3015ps.jpg,5,emo,FV,study1,0,3015ps.ias
65,1,CompNeu004.jpg,3,neu,FV,study1,0,CompNeu004.ias
65,1,6415ps.jpg,5,emo,FV,study1,0,6415ps.ias
65,1,CompNeu060.jpg,3,neu,FV,study1,0,CompNeu060.ias
65,1,9415ps.jpg,3,emo,FV,study1,0,9415ps.ias
65,1,8230ps.jpg,5,emo,FV,study1,1,8230ps.ias
65,1,3101ps.jpg,5,emo,FV,study1,0,3101ps.ias
65,1,CompNeu031.jpg,5,neu,FV,study1,0,CompNeu031.ias
65,1,H059ps.jpg,3,emo,FV,study1,0,H059ps.ias
65,1,Faces_149ps.jpg,5,emo,FV,study1,0,Faces_149ps.ias
65,1,CompNeu050.jpg,3,neu,FV,study1,0,CompNeu050.ias
65,1,CompNeu054.jpg,3,neu,FV,study1,0,CompNeu054.ias
65,1,2700ps.jpg,3,emo,FV,study1,0,2700ps.ias
65,1,9428ps.jpg,3,emo,FV,study1,0,9428ps.ias
65,1,CompNeu026.jpg,3,neu,FV,study1,0,CompNeu026.ias
65,1,214ps.jpg,,emo,FV,study1,0,214ps.ias
65,1,6836ps.jpg,,emo,FV,study1,0,6836ps.ias
65,1,CompNeu017.jpg,,neu,FV,study1,0,CompNeu017.ias
65,1,H122ps.jpg,5,emo,FV,study1,0,H122ps.ias
65,1,CompNeu045.jpg,5,neu,FV,study1,0,CompNeu045.ias
65,1,1275ps.jpg,5,emo,FV,study1,0,1275ps.ias
65,1,CompNeu007.jpg,4,neu,FV,study1,0,CompNeu007.ias
65,1,6313ps.jpg,5,emo,FV,study1,0,6313ps.ias
65,1,H083ps.jpg,5,emo,FV,study1,0,H083ps.ias
65,1,9254ps.jpg,4,emo,FV,study1,0,9254ps.ias
65,1,CompNeu038.jpg,3,neu,FV,study1,0,CompNeu038.ias
65,1,Faces_025ps.jpg,5,emo,FV,study1,0,Faces_025ps.ias
65,1,H037ps.jpg,5,emo,FV,study1,0,H037ps.ias
65,1,Faces_011ps.jpg,4,emo,FV,study1,0,Faces_011ps.ias
65,1,CompNeu046.jpg,4,neu,FV,study1,0,CompNeu046.ias
65,1,H025ps.jpg,3,emo,FV,study1,0,H025ps.ias
65,1,CompNeu011.jpg,4,neu,FV,study1,0,CompNeu011.ias
65,1,7361ps.jpg,3,emo,FV,study1,0,7361ps.ias
65,1,2718ps.jpg,3,emo,FV,study1,0,2718ps.ias
65,1,CompNeu013.jpg,4,neu,FV,study1,0,CompNeu013.ias
65,1,H087ps.jpg,5,emo,FV,study1,0,H087ps.ias
65,1,Faces_172ps.jpg,5,emo,FV,study1,0,Faces_172ps.ias
65,1,CompNeu006.jpg,5,neu,FV,study1,0,CompNeu006.ias
65,1,6315ps.jpg,5,emo,FV,study1,0,6315ps.ias
65,1,2375ps.jpg,5,emo,FV,study1,0,2375ps.ias
65,1,H064ps.jpg,5,emo,FV,study1,0,H064ps.ias
65,1,CompNeu030.jpg,4,neu,FV,study1,0,CompNeu030.ias
65,1,CompNeu024.jpg,5,neu,FV,study1,0,CompNeu024.ias
65,1,3181ps.jpg,5,emo,FV,study1,0,3181ps.ias
65,1,H099ps.jpg,5,emo,FV,study1,0,H099ps.ias
65,1,6821ps.jpg,3,emo,FV,study1,0,6821ps.ias
65,1,CompNeu040.jpg,3,neu,FV,study1,1,CompNeu040.ias
65,1,H015ps.jpg,3,emo,FV,study1,1,H015ps.ias
65,1,6555ps.jpg,3,emo,FV,study1,0,6555ps.ias
65,1,CompNeu041.jpg,3,neu,FV,study1,1,CompNeu041.ias
65,1,9425ps.jpg,4,emo,FV,study1,0,9425ps.ias
65,1,2717ps.jpg,3,emo,FV,study1,1,2717ps.ias
66,0,CompNeu002.jpg,2,neu,FV,study1,0,CompNeu002.ias
66,0,2717ps.jpg,5,emo,FV,study1,0,2717ps.ias
66,0,9425ps.jpg,,emo,FV,study1,0,9425ps.ias
66,0,CompNeu041.jpg,1,neu,FV,study1,0,CompNeu041.ias
66,0,6555ps.jpg,5,emo,FV,study1,0,6555ps.ias
66,0,H015ps.jpg,3,emo,FV,study1,0,H015ps.ias
66,0,CompNeu040.jpg,1,neu,FV,study1,0,CompNeu040.ias
66,0,H099ps.jpg,3,emo,FV,study1,0,H099ps.ias
66,0,3181ps.jpg,5,emo,FV,study1,0,3181ps.ias
66,0,CompNeu024.jpg,3,neu,FV,study1,0,CompNeu024.ias
66,0,CompNeu030.jpg,1,neu,FV,study1,0,CompNeu030.ias
66,0,H064ps.jpg,5,emo,FV,study1,0,H064ps.ias
66,0,2375ps.jpg,4,emo,FV,study1,0,2375ps.ias
66,0,6315ps.jpg,4,emo,FV,study1,0,6315ps.ias
66,0,CompNeu006.jpg,1,neu,FV,study1,0,CompNeu006.ias
66,0,Faces_172ps.jpg,5,emo,FV,study1,0,Faces_172ps.ias
66,0,H087ps.jpg,2,emo,FV,study1,0,H087ps.ias
66,0,CompNeu013.jpg,1,neu,FV,study1,0,CompNeu013.ias
66,0,2718ps.jpg,3,emo,FV,study1,0,2718ps.ias
66,0,7361ps.jpg,5,emo,FV,study1,0,7361ps.ias
66,0,CompNeu011.jpg,1,neu,FV,study1,0,CompNeu011.ias
66,0,6821ps.jpg,3,emo,FV,study1,0,6821ps.ias
66,0,H025ps.jpg,4,emo,FV,study1,0,H025ps.ias
66,0,CompNeu046.jpg,1,neu,FV,study1,0,CompNeu046.ias
66,0,H037ps.jpg,5,emo,FV,study1,0,H037ps.ias
66,0,CompNeu019.jpg,1,neu,FV,study1,0,CompNeu019.ias
66,0,2730ps.jpg,4,emo,FV,study1,0,2730ps.ias
66,0,CompNeu029.jpg,1,neu,FV,study1,0,CompNeu029.ias
66,0,H084ps.jpg,3,emo,FV,study1,0,H084ps.ias
66,0,Objects_003ps.jpg,3,emo,FV,study1,0,Objects_003ps.ias
66,0,Faces_147ps.jpg,4,emo,FV,study1,0,Faces_147ps.ias
66,0,CompNeu058.jpg,1,neu,FV,study1,0,CompNeu058.ias
66,0,CompNeu012.jpg,2,neu,FV,study1,0,CompNeu012.ias
66,0,H041ps.jpg,5,emo,FV,study1,0,H041ps.ias
66,0,230ps.jpg,,emo,FV,study1,0,230ps.ias
66,0,CompNeu034.jpg,1,neu,FV,study1,0,CompNeu034.ias
66,0,People_070ps.jpg,,emo,FV,study1,0,People_070ps.ias
66,0,H036ps.jpg,5,emo,FV,study1,0,H036ps.ias
66,0,2095ps.jpg,4,emo,FV,study1,0,2095ps.ias
66,0,3500ps.jpg,,emo,FV,study1,0,3500ps.ias
66,0,CompNeu020.jpg,1,neu,FV,study1,0,CompNeu020.ias
66,0,2710ps.jpg,3,emo,FV,study1,0,2710ps.ias
66,0,3225ps.jpg,5,emo,FV,study1,0,3225ps.ias
66,0,CompNeu014.jpg,1,neu,FV,study1,0,CompNeu014.ias
66,0,3530ps.jpg,4,emo,FV,study1,0,3530ps.ias
66,0,CompNeu001.jpg,,neu,FV,study1,0,CompNeu001.ias
66,0,2750ps.jpg,,emo,FV,study1,0,2750ps.ias
66,0,215ps.jpg,4,emo,FV,study1,0,215ps.ias
66,0,CompNeu056.jpg,2,neu,FV,study1,0,CompNeu056.ias
66,0,6243ps.jpg,3,emo,FV,study1,0,6243ps.ias
66,0,1201ps.jpg,,emo,FV,study1,0,1201ps.ias
66,0,CompNeu042.jpg,2,neu,FV,study1,0,CompNeu042.ias
66,0,3550ps.jpg,5,emo,FV,study1,0,3550ps.ias
66,0,MAPS338ps.jpg,5,emo,FV,study1,0,MAPS338ps.ias
66,0,H038ps.jpg,5,emo,FV,study1,0,H038ps.ias
66,0,H053ps.jpg,1,emo,FV,study1,0,H053ps.ias
66,0,Faces_011ps.jpg,3,emo,FV,study1,0,Faces_011ps.ias
66,0,3230ps.jpg,5,emo,FV,study1,0,3230ps.ias
66,0,CompNeu057.jpg,,neu,FV,study1,0,CompNeu057.ias
66,0,Faces_025ps.jpg,4,emo,FV,study1,0,Faces_025ps.ias
66,0,CompNeu038.jpg,1,neu,FV,study1,0,CompNeu038.ias
66,0,9254ps.jpg,5,emo,FV,study1,0,9254ps.ias
66,0,H083ps.jpg,3,emo,FV,study1,0,H083ps.ias
66,0,6313ps.jpg,,emo,FV,study1,0,6313ps.ias
66,0,CompNeu007.jpg,1,neu,FV,study1,0,CompNeu007.ias
66,0,1275ps.jpg,,emo,FV,study1,0,1275ps.ias
66,0,CompNeu045.jpg,1,neu,FV,study1,0,CompNeu045.ias
66,0,H122ps.jpg,5,emo,FV,study1,0,H122ps.ias
66,0,CompNeu017.jpg,2,neu,FV,study1,0,CompNeu017.ias
66,0,6836ps.jpg,4,emo,FV,study1,0,6836ps.ias
66,0,214ps.jpg,4,emo,FV,study1,0,214ps.ias
66,0,CompNeu026.jpg,1,neu,FV,study1,0,CompNeu026.ias
66,0,9428ps.jpg,3,emo,FV,study1,0,9428ps.ias
66,0,2691ps.jpg,4,emo,FV,study1,0,2691ps.ias
66,0,2700ps.jpg,,emo,FV,study1,0,2700ps.ias
66,0,CompNeu050.jpg,1,neu,FV,study1,0,CompNeu050.ias
66,0,Faces_149ps.jpg,3,emo,FV,study1,0,Faces_149ps.ias
66,0,H059ps.jpg,2,emo,FV,study1,0,H059ps.ias
66,0,CompNeu031.jpg,,neu,FV,study1,0,CompNeu031.ias
66,0,3101ps.jpg,4,emo,FV,study1,0,3101ps.ias
66,0,8230ps.jpg,4,emo,FV,study1,0,8230ps.ias
66,0,9415ps.jpg,3,emo,FV,study1,0,9415ps.ias
66,0,CompNeu060.jpg,,neu,FV,study1,0,CompNeu060.ias
66,0,6415ps.jpg,,emo,FV,study1,0,6415ps.ias
66,0,CompNeu004.jpg,,neu,FV,study1,0,CompNeu004.ias
66,0,3015ps.jpg,5,emo,FV,study1,0,3015ps.ias
66,0,1200ps.jpg,,emo,FV,study1,0,1200ps.ias
66,0,2981ps.jpg,5,emo,FV,study1,0,2981ps.ias
66,0,H034ps.jpg,5,emo,FV,study1,0,H034ps.ias
66,0,CompNeu054.jpg,,neu,FV,study1,0,CompNeu054.ias
67,0,CompNeu002.jpg,,neu,FV,study1,0,CompNeu002.ias
67,0,2717ps.jpg,2,emo,FV,study1,0,2717ps.ias
67,0,9425ps.jpg,4,emo,FV,study1,0,9425ps.ias
67,0,CompNeu041.jpg,,neu,FV,study1,0,CompNeu041.ias
67,0,6555ps.jpg,1,emo,FV,study1,0,6555ps.ias
67,0,H015ps.jpg,3,emo,FV,study1,0,H015ps.ias
67,0,CompNeu040.jpg,,neu,FV,study1,0,CompNeu040.ias
67,0,H099ps.jpg,2,emo,FV,study1,0,H099ps.ias
67,0,3181ps.jpg,,emo,FV,study1,0,3181ps.ias
67,0,CompNeu024.jpg,,neu,FV,study1,0,CompNeu024.ias
67,0,CompNeu030.jpg,1,neu,FV,study1,0,CompNeu030.ias
67,0,H064ps.jpg,5,emo,FV,study1,0,H064ps.ias
67,0,2375ps.jpg,3,emo,FV,study1,0,2375ps.ias
67,0,6315ps.jpg,5,emo,FV,study1,0,6315ps.ias
67,0,CompNeu006.jpg,,neu,FV,study1,0,CompNeu006.ias
67,0,Faces_172ps.jpg,3,emo,FV,study1,0,Faces_172ps.ias
67,0,H087ps.jpg,4,emo,FV,study1,0,H087ps.ias
67,0,CompNeu013.jpg,,neu,FV,study1,0,CompNeu013.ias
67,0,2718ps.jpg,,emo,FV,study1,0,2718ps.ias
67,0,7361ps.jpg,5,emo,FV,study1,0,7361ps.ias
67,0,CompNeu011.jpg,,neu,FV,study1,0,CompNeu011.ias
67,0,6821ps.jpg,3,emo,FV,study1,0,6821ps.ias
67,0,H025ps.jpg,,emo,FV,study1,0,H025ps.ias
67,0,CompNeu046.jpg,,neu,FV,study1,0,CompNeu046.ias
67,0,H037ps.jpg,5,emo,FV,study1,0,H037ps.ias
67,0,CompNeu019.jpg,1,neu,FV,study1,0,CompNeu019.ias
67,0,2730ps.jpg,4,emo,FV,study1,0,2730ps.ias
67,0,CompNeu029.jpg,1,neu,FV,study1,0,CompNeu029.ias
67,0,H084ps.jpg,2,emo,FV,study1,0,H084ps.ias
67,0,Objects_003ps.jpg,3,emo,FV,study1,0,Objects_003ps.ias
67,0,Faces_147ps.jpg,3,emo,FV,study1,0,Faces_147ps.ias
67,0,CompNeu058.jpg,2,neu,FV,study1,0,CompNeu058.ias
67,0,CompNeu012.jpg,1,neu,FV,study1,0,CompNeu012.ias
67,0,H041ps.jpg,4,emo,FV,study1,0,H041ps.ias
67,0,230ps.jpg,2,emo,FV,study1,0,230ps.ias
67,0,CompNeu034.jpg,1,neu,FV,study1,0,CompNeu034.ias
67,0,People_070ps.jpg,2,emo,FV,study1,0,People_070ps.ias
67,0,H036ps.jpg,,emo,FV,study1,0,H036ps.ias
67,0,2095ps.jpg,4,emo,FV,study1,0,2095ps.ias
67,0,3500ps.jpg,4,emo,FV,study1,0,3500ps.ias
67,0,CompNeu020.jpg,1,neu,FV,study1,0,CompNeu020.ias
67,0,2710ps.jpg,,emo,FV,study1,0,2710ps.ias
67,0,3225ps.jpg,5,emo,FV,study1,0,3225ps.ias
67,0,CompNeu014.jpg,,neu,FV,study1,0,CompNeu014.ias
67,0,3530ps.jpg,4,emo,FV,study1,0,3530ps.ias
67,0,CompNeu001.jpg,1,neu,FV,study1,0,CompNeu001.ias
