subject,excluded,img,EmoRating,emotionality,attn,study,bad_trial,IA_name,FG_time,BG_time,FG_propo
1,0,3101ps.jpg,3.0,emo,FV,study1,0,3101ps.ias,0.6823529411764706,0.08823529411764708,0.8854961832061069
1,0,CompNeu031.jpg,1.0,neu,FV,study1,0,CompNeu031.ias,0.7142857142857143,0.14857142857142858,0.8278145695364238
1,0,H059ps.jpg,1.0,emo,FV,study1,0,H059ps.ias,0.877906976744186,0.03488372093023251,0.9617834394904459
1,0,Faces_149ps.jpg,2.0,emo,FV,study1,0,Faces_149ps.ias,0.6374269005847953,0.21052631578947367,0.7517241379310345
1,0,CompNeu050.jpg,1.0,neu,FV,study1,0,CompNeu050.ias,0.5789473684210527,0.39766081871345027,0.592814371257485
1,0,CompNeu054.jpg,1.0,neu,FV,study1,0,CompNeu054.ias,0.7011494252873564,0.27586206896551724,0.7176470588235294
1,0,2700ps.jpg,1.0,emo,FV,study1,0,2700ps.ias,0.6432748538011696,0.3391812865497076,0.6547619047619048
1,0,9428ps.jpg,2.0,emo,FV,study1,0,9428ps.ias,0.4853801169590643,0.4152046783625731,0.538961038961039
1,0,CompNeu026.jpg,1.0,neu,FV,study1,0,CompNeu026.ias,0.7041420118343196,0.23668639053254437,0.7484276729559749
1,0,214ps.jpg,1.0,emo,FV,study1,0,214ps.ias,0.49411764705882355,0.5058823529411764,0.49411764705882355
1,0,6836ps.jpg,2.0,emo,FV,study1,0,6836ps.ias,0.49707602339181284,0.38011695906432746,0.5666666666666667
1,0,CompNeu017.jpg,1.0,neu,FV,study1,0,CompNeu017.ias,0.7231638418079096,0.2542372881355932,0.7398843930635838
1,0,H122ps.jpg,2.0,emo,FV,study1,0,H122ps.ias,0.864406779661017,0.062146892655367214,0.9329268292682927
1,0,CompNeu045.jpg,1.0,neu,FV,study1,0,CompNeu045.ias,0.5872093023255814,0.41279069767441856,0.5872093023255814
1,0,1275ps.jpg,2.0,emo,FV,study1,0,1275ps.ias,0.36470588235294116,0.6235294117647059,0.369047619047619
1,0,CompNeu007.jpg,1.0,neu,FV,study1,0,CompNeu007.ias,0.5465116279069767,0.2790697674418605,0.6619718309859154
1,0,6313ps.jpg,3.0,emo,FV,study1,0,6313ps.ias,0.8171428571428572,0.07999999999999996,0.910828025477707
1,0,H083ps.jpg,1.0,emo,FV,study1,0,H083ps.ias,0.9941520467836257,0.005847953216374324,0.9941520467836257
1,0,9254ps.jpg,2.0,emo,FV,study1,0,9254ps.ias,0.8045977011494253,0.06321839080459768,0.9271523178807948
1,0,CompNeu038.jpg,,neu,FV,study1,0,CompNeu038.ias,0.872093023255814,0.04069767441860461,0.9554140127388535
1,0,Faces_025ps.jpg,3.0,emo,FV,study1,0,Faces_025ps.ias,0.8323699421965318,0.040462427745664664,0.9536423841059604
1,0,H037ps.jpg,2.0,emo,FV,study1,0,H037ps.ias,0.8563218390804598,0.04022988505747127,0.9551282051282052
1,0,Faces_011ps.jpg,2.0,emo,FV,study1,0,Faces_011ps.ias,0.8554913294797688,0.034682080924855474,0.961038961038961
1,0,CompNeu046.jpg,1.0,neu,FV,study1,0,CompNeu046.ias,0.563953488372093,0.35465116279069764,0.6139240506329114
1,0,H025ps.jpg,3.0,emo,FV,study1,0,H025ps.ias,0.8265895953757225,0.12138728323699421,0.8719512195121951
1,0,CompNeu011.jpg,2.0,neu,FV,study1,0,CompNeu011.ias,0.8304093567251462,0.06432748538011701,0.9281045751633986
1,0,7361ps.jpg,1.0,emo,FV,study1,0,7361ps.ias,0.770949720670391,0.16201117318435754,0.8263473053892215
1,0,2718ps.jpg,1.0,emo,FV,study1,0,2718ps.ias,0.7674418604651163,0.046511627906976716,0.9428571428571428
1,0,CompNeu013.jpg,1.0,neu,FV,study1,0,CompNeu013.ias,0.7085714285714285,0.08000000000000007,0.898550724637681
1,0,H087ps.jpg,2.0,emo,FV,study1,0,H087ps.ias,0.7314285714285714,0.2114285714285714,0.7757575757575758
1,0,Faces_172ps.jpg,1.0,emo,FV,study1,0,Faces_172ps.ias,0.6536312849162011,0.0949720670391061,0.873134328358209
1,0,CompNeu006.jpg,1.0,neu,FV,study1,0,CompNeu006.ias,0.5433526011560693,0.20809248554913296,0.7230769230769231
1,0,6315ps.jpg,3.0,emo,FV,study1,0,6315ps.ias,0.7344632768361582,0.21468926553672318,0.7738095238095238
1,0,2375ps.jpg,2.0,emo,FV,study1,0,2375ps.ias,0.6390532544378699,0.20710059171597628,0.7552447552447553
1,0,H064ps.jpg,3.0,emo,FV,study1,0,H064ps.ias,0.5375722543352601,0.3005780346820809,0.6413793103448276
1,0,CompNeu030.jpg,1.0,neu,FV,study1,0,CompNeu030.ias,0.7443181818181818,0.10795454545454553,0.8733333333333333
1,0,CompNeu024.jpg,1.0,neu,FV,study1,0,CompNeu024.ias,0.3076923076923077,0.5680473372781065,0.35135135135135137
1,0,3181ps.jpg,3.0,emo,FV,study1,0,3181ps.ias,0.6104651162790697,0.16279069767441867,0.7894736842105262
1,0,H099ps.jpg,2.0,emo,FV,study1,0,H099ps.ias,0.4069767441860465,0.29651162790697677,0.5785123966942148
1,0,6821ps.jpg,3.0,emo,FV,study1,0,6821ps.ias,0.930635838150289,0.06936416184971095,0.930635838150289
1,0,CompNeu040.jpg,1.0,neu,FV,study1,0,CompNeu040.ias,0.6918604651162791,0.11046511627906974,0.8623188405797102
1,0,H015ps.jpg,2.0,emo,FV,study1,0,H015ps.ias,0.5375722543352601,0.4624277456647399,0.5375722543352601
1,0,6555ps.jpg,2.0,emo,FV,study1,0,6555ps.ias,0.8092485549132948,0.19075144508670516,0.8092485549132948
1,0,CompNeu041.jpg,1.0,neu,FV,study1,0,CompNeu041.ias,0.9069767441860465,0.09302325581395354,0.9069767441860465
1,0,9425ps.jpg,2.0,emo,FV,study1,0,9425ps.ias,0.872093023255814,0.11627906976744184,0.8823529411764706
1,0,2717ps.jpg,2.0,emo,FV,study1,0,2717ps.ias,0.8372093023255814,0.14534883720930225,0.8520710059171598
2,0,CompNeu002.jpg,1.0,neu,FV,study1,0,CompNeu002.ias,0.30303030303030304,0.37878787878787873,0.4444444444444445
2,0,2717ps.jpg,3.0,emo,FV,study1,0,2717ps.ias,0.0,0.366412213740458,0.0
2,0,9425ps.jpg,4.0,emo,FV,study1,1,9425ps.ias,0.0,0.0,
2,0,CompNeu041.jpg,2.0,neu,FV,study1,0,CompNeu041.ias,0.0,0.464,0.0
2,0,6555ps.jpg,,emo,FV,study1,0,6555ps.ias,0.0,0.3360655737704918,0.0
2,0,H015ps.jpg,2.0,emo,FV,study1,0,H015ps.ias,0.0,0.6590909090909091,0.0
2,0,CompNeu040.jpg,1.0,neu,FV,study1,1,CompNeu040.ias,0.0,0.0,
2,0,H099ps.jpg,2.0,emo,FV,study1,0,H099ps.ias,0.0,0.14516129032258066,0.0
2,0,3181ps.jpg,3.0,emo,FV,study1,0,3181ps.ias,0.5476190476190477,0.23015873015873012,0.7040816326530612
