subject,excluded,img,EmoRating,emotionality,attn,study,bad_trial,IA_name
225,0,CompNeu038.jpg,3,neu,FG,study2,0,CompNeu038.ias
225,0,9254ps.jpg,5,emo,FG,study2,0,9254ps.ias
225,0,H083ps.jpg,1,emo,BG,study2,0,H083ps.ias
225,0,6313ps.jpg,2,emo,BG,study2,0,6313ps.ias
225,0,CompNeu007.jpg,2,neu,BG,study2,0,CompNeu007.ias
225,0,1275ps.jpg,4,emo,FG,study2,0,1275ps.ias
225,0,CompNeu045.jpg,3,neu,BG,study2,0,CompNeu045.ias
225,0,H122ps.jpg,3,emo,BG,study2,0,H122ps.ias
225,0,CompNeu017.jpg,3,neu,FG,study2,0,CompNeu017.ias
225,0,6836ps.jpg,2,emo,BG,study2,0,6836ps.ias
225,0,214ps.jpg,3,emo,FG,study2,0,214ps.ias
225,0,CompNeu026.jpg,1,neu,BG,study2,0,CompNeu026.ias
225,0,9428ps.jpg,4,emo,FG,study2,0,9428ps.ias
225,0,2691ps.jpg,4,emo,BG,study2,0,2691ps.ias
225,0,2700ps.jpg,3,emo,FG,study2,0,2700ps.ias
225,0,CompNeu050.jpg,2,neu,FG,study2,0,CompNeu050.ias
225,0,Faces_149ps.jpg,2,emo,BG,study2,0,Faces_149ps.ias
225,0,H059ps.jpg,3,emo,BG,study2,0,H059ps.ias
225,0,CompNeu031.jpg,1,neu,FG,study2,0,CompNeu031.ias
225,0,3101ps.jpg,2,emo,BG,study2,0,3101ps.ias
225,0,8230ps.jpg,5,emo,FG,study2,0,8230ps.ias
225,0,9415ps.jpg,2,emo,FG,study2,0,9415ps.ias
225,0,CompNeu060.jpg,1,neu,BG,study2,0,CompNeu060.ias
225,0,6415ps.jpg,2,emo,BG,study2,0,6415ps.ias
225,0,CompNeu004.jpg,2,neu,FG,study2,0,CompNeu004.ias
225,0,3015ps.jpg,1,emo,BG,study2,0,3015ps.ias
225,0,1200ps.jpg,2,emo,BG,study2,0,1200ps.ias
225,0,2981ps.jpg,5,emo,FG,study2,0,2981ps.ias
225,0,H034ps.jpg,4,emo,FG,study2,0,H034ps.ias
225,0,CompNeu054.jpg,1,neu,BG,study2,0,CompNeu054.ias
226,0,CompNeu002.jpg,1,neu,BG,study2,0,CompNeu002.ias
226,0,2717ps.jpg,4,emo,FG,study2,0,2717ps.ias
226,0,9425ps.jpg,,emo,BG,study2,0,9425ps.ias
226,0,CompNeu041.jpg,1,neu,BG,study2,0,CompNeu041.ias
226,0,6555ps.jpg,3,emo,FG,study2,0,6555ps.ias
226,0,H015ps.jpg,1,emo,FG,study2,0,H015ps.ias
226,0,CompNeu040.jpg,1,neu,FG,study2,0,CompNeu040.ias
226,0,H099ps.jpg,3,emo,BG,study2,0,H099ps.ias
226,0,3181ps.jpg,4,emo,FG,study2,1,3181ps.ias
226,0,CompNeu024.jpg,1,neu,BG,study2,0,CompNeu024.ias
226,0,CompNeu030.jpg,1,neu,FG,study2,0,CompNeu030.ias
226,0,H064ps.jpg,2,emo,BG,study2,0,H064ps.ias
226,0,2375ps.jpg,2,emo,BG,study2,0,2375ps.ias
226,0,6315ps.jpg,4,emo,FG,study2,0,6315ps.ias
226,0,CompNeu006.jpg,1,neu,FG,study2,0,CompNeu006.ias
226,0,Faces_172ps.jpg,2,emo,BG,study2,0,Faces_172ps.ias
226,0,H087ps.jpg,2,emo,FG,study2,0,H087ps.ias
226,0,CompNeu013.jpg,1,neu,BG,study2,0,CompNeu013.ias
226,0,2718ps.jpg,2,emo,BG,study2,0,2718ps.ias
226,0,7361ps.jpg,,emo,FG,study2,0,7361ps.ias
226,0,CompNeu011.jpg,1,neu,BG,study2,0,CompNeu011.ias
226,0,6821ps.jpg,3,emo,BG,study2,0,6821ps.ias
226,0,H025ps.jpg,,emo,FG,study2,0,H025ps.ias
226,0,CompNeu046.jpg,1,neu,FG,study2,0,CompNeu046.ias
226,0,H037ps.jpg,3,emo,BG,study2,0,H037ps.ias
226,0,CompNeu019.jpg,2,neu,FG,study2,0,CompNeu019.ias
226,0,2730ps.jpg,3,emo,FG,study2,0,2730ps.ias
226,0,CompNeu029.jpg,1,neu,BG,study2,0,CompNeu029.ias
226,0,H084ps.jpg,,emo,BG,study2,0,H084ps.ias
226,0,Objects_003ps.jpg,4,emo,FG,study2,0,Objects_003ps.ias
226,0,Faces_147ps.jpg,3,emo,BG,study2,0,Faces_147ps.ias
226,0,CompNeu058.jpg,1,neu,BG,study2,0,CompNeu058.ias
226,0,CompNeu012.jpg,1,neu,FG,study2,0,CompNeu012.ias
226,0,H041ps.jpg,4,emo,FG,study2,0,H041ps.ias
226,0,230ps.jpg,,emo,BG,study2,0,230ps.ias
226,0,CompNeu034.jpg,1,neu,BG,study2,0,CompNeu034.ias
226,0,People_070ps.jpg,3,emo,FG,study2,0,People_070ps.ias
226,0,H036ps.jpg,2,emo,BG,study2,0,H036ps.ias
226,0,2095ps.jpg,3,emo,FG,study2,0,2095ps.ias
226,0,3500ps.jpg,4,emo,BG,study2,0,3500ps.ias
226,0,CompNeu020.jpg,1,neu,FG,study2,0,CompNeu020.ias
226,0,2710ps.jpg,4,emo,FG,study2,0,2710ps.ias
226,0,3225ps.jpg,5,emo,BG,study2,0,3225ps.ias
226,0,CompNeu014.jpg,2,neu,BG,study2,0,CompNeu014.ias
226,0,3530ps.jpg,4,emo,FG,study2,0,3530ps.ias
226,0,CompNeu001.jpg,2,neu,BG,study2,0,CompNeu001.ias
226,0,2750ps.jpg,3,emo,BG,study2,0,2750ps.ias
226,0,215ps.jpg,2,emo,FG,study2,0,215ps.ias
226,0,CompNeu056.jpg,1,neu,FG,study2,0,CompNeu056.ias
226,0,6243ps.jpg,2,emo,BG,study2,0,6243ps.ias
226,0,1201ps.jpg,2,emo,BG,study2,0,1201ps.ias
226,0,CompNeu042.jpg,1,neu,FG,study2,0,CompNeu042.ias
226,0,3550ps.jpg,3,emo,BG,study2,0,3550ps.ias
226,0,MAPS338ps.jpg,4,emo,FG,study2,0,MAPS338ps.ias
226,0,H038ps.jpg,4,emo,FG,study2,0,H038ps.ias
226,0,H053ps.jpg,1,emo,BG,study2,0,H053ps.ias
226,0,Faces_011ps.jpg,3,emo,FG,study2,0,Faces_011ps.ias
226,0,3230ps.jpg,4,emo,FG,study2,0,3230ps.ias
226,0,CompNeu057.jpg,1,neu,FG,study2,0,CompNeu057.ias
226,0,Faces_025ps.jpg,3,emo,FG,study2,0,Faces_025ps.ias
226,0,CompNeu038.jpg,1,neu,FG,study2,0,CompNeu038.ias
226,0,9254ps.jpg,4,emo,FG,study2,0,9254ps.ias
226,0,H083ps.jpg,2,emo,BG,study2,0,H083ps.ias
226,0,6313ps.jpg,3,emo,BG,study2,0,6313ps.ias
226,0,CompNeu007.jpg,1,neu,BG,study2,0,CompNeu007.ias
226,0,1275ps.jpg,2,emo,FG,study2,0,1275ps.ias
226,0,CompNeu045.jpg,,neu,BG,study2,0,CompNeu045.ias
226,0,H122ps.jpg,2,emo,BG,study2,0,H122ps.ias
226,0,CompNeu017.jpg,2,neu,FG,study2,0,CompNeu017.ias
226,0,6836ps.jpg,3,emo,BG,study2,0,6836ps.ias
226,0,214ps.jpg,3,emo,FG,study2,0,214ps.ias
226,0,CompNeu026.jpg,2,neu,BG,study2,0,CompNeu026.ias
226,0,9428ps.jpg,4,emo,FG,study2,0,9428ps.ias
226,0,2691ps.jpg,3,emo,BG,study2,0,2691ps.ias
226,0,2700ps.jpg,3,emo,FG,study2,0,2700ps.ias
226,0,CompNeu050.jpg,1,neu,FG,study2,0,CompNeu050.ias
226,0,Faces_149ps.jpg,3,emo,BG,study2,0,Faces_149ps.ias
226,0,H059ps.jpg,1,emo,BG,study2,0,H059ps.ias
226,0,CompNeu031.jpg,1,neu,FG,study2,0,CompNeu031.ias
226,0,3101ps.jpg,3,emo,BG,study2,0,3101ps.ias
226,0,8230ps.jpg,4,emo,FG,study2,0,8230ps.ias
226,0,9415ps.jpg,2,emo,FG,study2,0,9415ps.ias
226,0,CompNeu060.jpg,1,neu,BG,study2,0,CompNeu060.ias
226,0,6415ps.jpg,,emo,BG,study2,0,6415ps.ias
226,0,CompNeu004.jpg,1,neu,FG,study2,0,CompNeu004.ias
226,0,3015ps.jpg,3,emo,BG,study2,0,3015ps.ias
226,0,1200ps.jpg,3,emo,BG,study2,0,1200ps.ias
226,0,2981ps.jpg,4,emo,FG,study2,0,2981ps.ias
226,0,H034ps.jpg,4,emo,FG,study2,0,H034ps.ias
226,0,CompNeu054.jpg,1,neu,BG,study2,0,CompNeu054.ias
227,0,CompNeu002.jpg,1,neu,BG,study2,0,CompNeu002.ias
227,0,2717ps.jpg,5,emo,FG,study2,0,2717ps.ias
227,0,9425ps.jpg,1,emo,BG,study2,0,9425ps.ias
227,0,CompNeu041.jpg,1,neu,BG,study2,0,CompNeu041.ias
227,0,6555ps.jpg,5,emo,FG,study2,0,6555ps.ias
227,0,H015ps.jpg,1,emo,FG,study2,0,H015ps.ias
227,0,CompNeu040.jpg,1,neu,FG,study2,0,CompNeu040.ias
227,0,H099ps.jpg,1,emo,BG,study2,0,H099ps.ias
227,0,3181ps.jpg,5,emo,FG,study2,0,3181ps.ias
227,0,CompNeu024.jpg,2,neu,BG,study2,0,CompNeu024.ias
227,0,CompNeu030.jpg,,neu,FG,study2,0,CompNeu030.ias
227,0,H064ps.jpg,1,emo,BG,study2,0,H064ps.ias
227,0,2375ps.jpg,1,emo,BG,study2,0,2375ps.ias
227,0,6315ps.jpg,5,emo,FG,study2,0,6315ps.ias
227,0,CompNeu006.jpg,1,neu,FG,study2,0,CompNeu006.ias
227,0,Faces_172ps.jpg,1,emo,BG,study2,0,Faces_172ps.ias
227,0,H087ps.jpg,3,emo,FG,study2,0,H087ps.ias
227,0,CompNeu013.jpg,1,neu,BG,study2,0,CompNeu013.ias
227,0,2718ps.jpg,1,emo,BG,study2,0,2718ps.ias
227,0,7361ps.jpg,1,emo,FG,study2,0,7361ps.ias
227,0,CompNeu011.jpg,1,neu,BG,study2,0,CompNeu011.ias
227,0,6821ps.jpg,1,emo,BG,study2,0,6821ps.ias
227,0,H025ps.jpg,1,emo,FG,study2,0,H025ps.ias
227,0,CompNeu046.jpg,1,neu,FG,study2,0,CompNeu046.ias
227,0,H037ps.jpg,1,emo,BG,study2,0,H037ps.ias
227,0,CompNeu019.jpg,2,neu,FG,study2,0,CompNeu019.ias
227,0,2730ps.jpg,1,emo,FG,study2,0,2730ps.ias
227,0,CompNeu029.jpg,1,neu,BG,study2,0,CompNeu029.ias
227,0,H084ps.jpg,1,emo,BG,study2,0,H084ps.ias
227,0,Objects_003ps.jpg,5,emo,FG,study2,0,Objects_003ps.ias
227,0,Faces_147ps.jpg,1,emo,BG,study2,0,Faces_147ps.ias
227,0,CompNeu058.jpg,1,neu,BG,study2,0,CompNeu058.ias
227,0,CompNeu012.jpg,1,neu,FG,study2,0,CompNeu012.ias
227,0,H041ps.jpg,5,emo,FG,study2,0,H041ps.ias
227,0,230ps.jpg,1,emo,BG,study2,0,230ps.ias
227,0,CompNeu034.jpg,1,neu,BG,study2,0,CompNeu034.ias
227,0,People_070ps.jpg,5,emo,FG,study2,0,People_070ps.ias
227,0,H036ps.jpg,1,emo,BG,study2,0,H036ps.ias
227,0,2095ps.jpg,5,emo,FG,study2,0,2095ps.ias
227,0,3500ps.jpg,1,emo,BG,study2,0,3500ps.ias
227,0,CompNeu020.jpg,1,neu,FG,study2,0,CompNeu020.ias
227,0,2710ps.jpg,5,emo,FG,study2,0,2710ps.ias
227,0,3225ps.jpg,3,emo,BG,study2,0,3225ps.ias
227,0,CompNeu014.jpg,1,neu,BG,study2,0,CompNeu014.ias
227,0,3530ps.jpg,5,emo,FG,study2,0,3530ps.ias
227,0,CompNeu001.jpg,1,neu,BG,study2,0,CompNeu001.ias
227,0,2750ps.jpg,1,emo,BG,study2,0,2750ps.ias
227,0,215ps.jpg,3,emo,FG,study2,0,215ps.ias
227,0,CompNeu056.jpg,1,neu,FG,study2,0,CompNeu056.ias
227,0,6243ps.jpg,1,emo,BG,study2,0,6243ps.ias
227,0,1201ps.jpg,1,emo,BG,study2,0,1201ps.ias
227,0,CompNeu042.jpg,1,neu,FG,study2,0,CompNeu042.ias
227,0,3550ps.jpg,1,emo,BG,study2,0,3550ps.ias
227,0,MAPS338ps.jpg,5,emo,FG,study2,0,MAPS338ps.ias
227,0,H038ps.jpg,5,emo,FG,study2,0,H038ps.ias
227,0,H053ps.jpg,1,emo,BG,study2,0,H053ps.ias
227,0,Faces_011ps.jpg,3,emo,FG,study2,0,Faces_011ps.ias
227,0,3230ps.jpg,5,emo,FG,study2,0,3230ps.ias
227,0,CompNeu057.jpg,1,neu,FG,study2,0,CompNeu057.ias
227,0,Faces_025ps.jpg,,emo,FG,study2,0,Faces_025ps.ias
227,0,CompNeu038.jpg,1,neu,FG,study2,0,CompNeu038.ias
227,0,9254ps.jpg,4,emo,FG,study2,0,9254ps.ias
227,0,H083ps.jpg,1,emo,BG,study2,0,H083ps.ias
227,0,6313ps.jpg,1,emo,BG,study2,0,6313ps.ias
227,0,CompNeu007.jpg,1,neu,BG,study2,0,CompNeu007.ias
227,0,1275ps.jpg,5,emo,FG,study2,0,1275ps.ias
227,0,CompNeu045.jpg,1,neu,BG,study2,0,CompNeu045.ias
227,0,H122ps.jpg,1,emo,BG,study2,0,H122ps.ias
227,0,CompNeu017.jpg,1,neu,FG,study2,0,CompNeu017.ias
227,0,6836ps.jpg,1,emo,BG,study2,0,6836ps.ias
227,0,214ps.jpg,3,emo,FG,study2,0,214ps.ias
227,0,CompNeu026.jpg,1,neu,BG,study2,0,CompNeu026.ias
227,0,9428ps.jpg,5,emo,FG,study2,0,9428ps.ias
227,0,2691ps.jpg,1,emo,BG,study2,0,2691ps.ias
227,0,2700ps.jpg,3,emo,FG,study2,0,2700ps.ias
227,0,CompNeu050.jpg,5,neu,FG,study2,0,CompNeu050.ias
227,0,Faces_149ps.jpg,1,emo,BG,study2,0,Faces_149ps.ias
227,0,H059ps.jpg,2,emo,BG,study2,0,H059ps.ias
227,0,CompNeu031.jpg,1,neu,FG,study2,0,CompNeu031.ias
227,0,3101ps.jpg,5,emo,BG,study2,0,3101ps.ias
227,0,8230ps.jpg,3,emo,FG,study2,0,8230ps.ias
227,0,9415ps.jpg,4,emo,FG,study2,0,9415ps.ias
227,0,CompNeu060.jpg,1,neu,BG,study2,0,CompNeu060.ias
227,0,6415ps.jpg,1,emo,BG,study2,0,6415ps.ias
227,0,CompNeu004.jpg,1,neu,FG,study2,0,CompNeu004.ias
227,0,3015ps.jpg,,emo,BG,study2,0,3015ps.ias
227,0,1200ps.jpg,1,emo,BG,study2,0,1200ps.ias
227,0,2981ps.jpg,5,emo,FG,study2,0,2981ps.ias
227,0,H034ps.jpg,5,emo,FG,study2,0,H034ps.ias
227,0,CompNeu054.jpg,,neu,BG,study2,0,CompNeu054.ias
228,0,CompNeu002.jpg,1,neu,BG,study2,0,CompNeu002.ias
228,0,2717ps.jpg,3,emo,FG,study2,0,2717ps.ias
228,0,9425ps.jpg,2,emo,BG,study2,0,9425ps.ias
228,0,CompNeu041.jpg,2,neu,BG,study2,0,CompNeu041.ias
228,0,6555ps.jpg,3,emo,FG,study2,0,6555ps.ias
228,0,H015ps.jpg,2,emo,FG,study2,0,H015ps.ias
228,0,CompNeu040.jpg,1,neu,FG,study2,0,CompNeu040.ias
228,0,H099ps.jpg,2,emo,BG,study2,0,H099ps.ias
228,0,3181ps.jpg,4,emo,FG,study2,0,3181ps.ias
228,0,CompNeu024.jpg,2,neu,BG,study2,0,CompNeu024.ias
228,0,CompNeu030.jpg,1,neu,FG,study2,0,CompNeu030.ias
228,0,H064ps.jpg,5,emo,BG,study2,0,H064ps.ias
228,0,2375ps.jpg,3,emo,BG,study2,0,2375ps.ias
228,0,6315ps.jpg,4,emo,FG,study2,0,6315ps.ias
228,0,CompNeu006.jpg,1,neu,FG,study2,0,CompNeu006.ias
228,0,Faces_172ps.jpg,4,emo,BG,study2,0,Faces_172ps.ias
228,0,H087ps.jpg,5,emo,FG,study2,0,H087ps.ias
228,0,CompNeu013.jpg,1,neu,BG,study2,0,CompNeu013.ias
228,0,2718ps.jpg,2,emo,BG,study2,0,2718ps.ias
228,0,7361ps.jpg,,emo,FG,study2,0,7361ps.ias
228,0,CompNeu011.jpg,1,neu,BG,study2,0,CompNeu011.ias
228,0,6821ps.jpg,2,emo,BG,study2,0,6821ps.ias
228,0,H025ps.jpg,3,emo,FG,study2,0,H025ps.ias
228,0,CompNeu046.jpg,1,neu,FG,study2,0,CompNeu046.ias
228,0,H037ps.jpg,5,emo,BG,study2,0,H037ps.ias
228,0,CompNeu019.jpg,1,neu,FG,study2,0,CompNeu019.ias
228,0,2730ps.jpg,5,emo,FG,study2,0,2730ps.ias
228,0,CompNeu029.jpg,2,neu,BG,study2,0,CompNeu029.ias
228,0,H084ps.jpg,2,emo,BG,study2,0,H084ps.ias
228,0,Objects_003ps.jpg,1,emo,FG,study2,0,Objects_003ps.ias
228,0,Faces_147ps.jpg,4,emo,BG,study2,0,Faces_147ps.ias
228,0,CompNeu058.jpg,1,neu,BG,study2,0,CompNeu058.ias
228,0,CompNeu012.jpg,1,neu,FG,study2,0,CompNeu012.ias
228,0,H041ps.jpg,5,emo,FG,study2,0,H041ps.ias
228,0,230ps.jpg,2,emo,BG,study2,0,230ps.ias
228,0,CompNeu034.jpg,1,neu,BG,study2,0,CompNeu034.ias
228,0,People_070ps.jpg,3,emo,FG,study2,0,People_070ps.ias
228,0,H036ps.jpg,,emo,BG,study2,0,H036ps.ias
228,0,2095ps.jpg,3,emo,FG,study2,0,2095ps.ias
228,0,3500ps.jpg,2,emo,BG,study2,0,3500ps.ias
228,0,CompNeu020.jpg,1,neu,FG,study2,0,CompNeu020.ias
228,0,2710ps.jpg,4,emo,FG,study2,0,2710ps.ias
228,0,3225ps.jpg,4,emo,BG,study2,0,3225ps.ias
228,0,CompNeu014.jpg,1,neu,BG,study2,0,CompNeu014.ias
228,0,3530ps.jpg,2,emo,FG,study2,0,3530ps.ias
228,0,CompNeu001.jpg,1,neu,BG,study2,0,CompNeu001.ias
228,0,2750ps.jpg,2,emo,BG,study2,0,2750ps.ias
228,0,215ps.jpg,1,emo,FG,study2,0,215ps.ias
228,0,CompNeu056.jpg,1,neu,FG,study2,0,CompNeu056.ias
228,0,6243ps.jpg,3,emo,BG,study2,0,6243ps.ias
228,0,1201ps.jpg,2,emo,BG,study2,0,1201ps.ias
228,0,CompNeu042.jpg,2,neu,FG,study2,0,CompNeu042.ias
228,0,3550ps.jpg,3,emo,BG,study2,0,3550ps.ias
228,0,MAPS338ps.jpg,,emo,FG,study2,0,MAPS338ps.ias
228,0,H038ps.jpg,3,emo,FG,study2,0,H038ps.ias
228,0,H053ps.jpg,2,emo,BG,study2,0,H053ps.ias
228,0,Faces_011ps.jpg,1,emo,FG,study2,0,Faces_011ps.ias
228,0,3230ps.jpg,2,emo,FG,study2,0,3230ps.ias
228,0,CompNeu057.jpg,1,neu,FG,study2,0,CompNeu057.ias
228,0,Faces_025ps.jpg,2,emo,FG,study2,0,Faces_025ps.ias
228,0,CompNeu038.jpg,1,neu,FG,study2,0,CompNeu038.ias
228,0,9254ps.jpg,4,emo,FG,study2,0,9254ps.ias
228,0,H083ps.jpg,5,emo,BG,study2,0,H083ps.ias
228,0,6313ps.jpg,4,emo,BG,study2,0,6313ps.ias
228,0,CompNeu007.jpg,1,neu,BG,study2,0,CompNeu007.ias
228,0,1275ps.jpg,4,emo,FG,study2,0,1275ps.ias
228,0,CompNeu045.jpg,1,neu,BG,study2,0,CompNeu045.ias
228,0,H122ps.jpg,3,emo,BG,study2,0,H122ps.ias
228,0,CompNeu017.jpg,2,neu,FG,study2,0,CompNeu017.ias
228,0,6836ps.jpg,3,emo,BG,study2,0,6836ps.ias
228,0,214ps.jpg,2,emo,FG,study2,0,214ps.ias
228,0,CompNeu026.jpg,2,neu,BG,study2,0,CompNeu026.ias
228,0,9428ps.jpg,3,emo,FG,study2,0,9428ps.ias
228,0,2691ps.jpg,3,emo,BG,study2,0,2691ps.ias
228,0,2700ps.jpg,2,emo,FG,study2,0,2700ps.ias
228,0,CompNeu050.jpg,1,neu,FG,study2,0,CompNeu050.ias
228,0,Faces_149ps.jpg,5,emo,BG,study2,0,Faces_149ps.ias
228,0,H059ps.jpg,2,emo,BG,study2,0,H059ps.ias
228,0,CompNeu031.jpg,1,neu,FG,study2,0,CompNeu031.ias
228,0,3101ps.jpg,5,emo,BG,study2,0,3101ps.ias
228,0,8230ps.jpg,4,emo,FG,study2,0,8230ps.ias
228,0,9415ps.jpg,1,emo,FG,study2,0,9415ps.ias
228,0,CompNeu060.jpg,1,neu,BG,study2,0,CompNeu060.ias
228,0,6415ps.jpg,5,emo,BG,study2,0,6415ps.ias
228,0,CompNeu004.jpg,1,neu,FG,study2,0,CompNeu004.ias
228,0,3015ps.jpg,5,emo,BG,study2,0,3015ps.ias
228,0,1200ps.jpg,3,emo,BG,study2,0,1200ps.ias
228,0,2981ps.jpg,5,emo,FG,study2,0,2981ps.ias
228,0,H034ps.jpg,3,emo,FG,study2,0,H034ps.ias
228,0,CompNeu054.jpg,1,neu,BG,study2,0,CompNeu054.ias
229,0,CompNeu002.jpg,4,neu,BG,study2,0,CompNeu002.ias
229,0,2717ps.jpg,4,emo,FG,study2,0,2717ps.ias
229,0,9425ps.jpg,1,emo,BG,study2,0,9425ps.ias
229,0,CompNeu041.jpg,3,neu,BG,study2,0,CompNeu041.ias
229,0,6555ps.jpg,3,emo,FG,study2,0,6555ps.ias
229,0,H015ps.jpg,1,emo,FG,study2,0,H015ps.ias
229,0,CompNeu040.jpg,1,neu,FG,study2,0,CompNeu040.ias
229,0,H099ps.jpg,1,emo,BG,study2,0,H099ps.ias
229,0,3181ps.jpg,3,emo,FG,study2,0,3181ps.ias
229,0,CompNeu024.jpg,2,neu,BG,study2,0,CompNeu024.ias
229,0,CompNeu030.jpg,1,neu,FG,study2,0,CompNeu030.ias
229,0,H064ps.jpg,1,emo,BG,study2,0,H064ps.ias
229,0,2375ps.jpg,2,emo,BG,study2,0,2375ps.ias
229,0,6315ps.jpg,4,emo,FG,study2,0,6315ps.ias
229,0,CompNeu006.jpg,1,neu,FG,study2,0,CompNeu006.ias
229,0,Faces_172ps.jpg,2,emo,BG,study2,0,Faces_172ps.ias
229,0,H087ps.jpg,4,emo,FG,study2,0,H087ps.ias
229,0,CompNeu013.jpg,1,neu,BG,study2,0,CompNeu013.ias
229,0,2718ps.jpg,2,emo,BG,study2,0,2718ps.ias
229,0,7361ps.jpg,4,emo,FG,study2,0,7361ps.ias
229,0,CompNeu011.jpg,2,neu,BG,study2,0,CompNeu011.ias
229,0,6821ps.jpg,2,emo,BG,study2,0,6821ps.ias
229,0,H025ps.jpg,4,emo,FG,study2,0,H025ps.ias
229,0,CompNeu046.jpg,1,neu,FG,study2,0,CompNeu046.ias
229,0,H037ps.jpg,2,emo,BG,study2,1,H037ps.ias
229,0,CompNeu019.jpg,2,neu,FG,study2,0,CompNeu019.ias
229,0,2730ps.jpg,,emo,FG,study2,0,2730ps.ias
229,0,CompNeu029.jpg,,neu,BG,study2,0,CompNeu029.ias
229,0,H084ps.jpg,1,emo,BG,study2,0,H084ps.ias
229,0,Objects_003ps.jpg,3,emo,FG,study2,0,Objects_003ps.ias
229,0,Faces_147ps.jpg,1,emo,BG,study2,0,Faces_147ps.ias
229,0,CompNeu058.jpg,2,neu,BG,study2,0,CompNeu058.ias
229,0,CompNeu012.jpg,1,neu,FG,study2,0,CompNeu012.ias
229,0,H041ps.jpg,5,emo,FG,study2,0,H041ps.ias
229,0,230ps.jpg,1,emo,BG,study2,0,230ps.ias
229,0,CompNeu034.jpg,1,neu,BG,study2,0,CompNeu034.ias
229,0,People_070ps.jpg,3,emo,FG,study2,0,People_070ps.ias
229,0,H036ps.jpg,5,emo,BG,study2,0,H036ps.ias
229,0,2095ps.jpg,4,emo,FG,study2,0,2095ps.ias
229,0,3500ps.jpg,3,emo,BG,study2,0,3500ps.ias
229,0,CompNeu020.jpg,2,neu,FG,study2,0,CompNeu020.ias
229,0,2710ps.jpg,2,emo,FG,study2,0,2710ps.ias
229,0,3225ps.jpg,,emo,BG,study2,0,3225ps.ias
229,0,CompNeu014.jpg,2,neu,BG,study2,0,CompNeu014.ias
229,0,3530ps.jpg,4,emo,FG,study2,1,3530ps.ias
229,0,CompNeu001.jpg,2,neu,BG,study2,1,CompNeu001.ias
229,0,2750ps.jpg,3,emo,BG,study2,1,2750ps.ias
229,0,215ps.jpg,3,emo,FG,study2,1,215ps.ias
229,0,CompNeu056.jpg,1,neu,FG,study2,0,CompNeu056.ias
229,0,6243ps.jpg,2,emo,BG,study2,0,6243ps.ias
229,0,1201ps.jpg,2,emo,BG,study2,0,1201ps.ias
229,0,CompNeu042.jpg,3,neu,FG,study2,0,CompNeu042.ias
229,0,3550ps.jpg,,emo,BG,study2,0,3550ps.ias
229,0,MAPS338ps.jpg,5,emo,FG,study2,0,MAPS338ps.ias
229,0,H038ps.jpg,3,emo,FG,study2,0,H038ps.ias
229,0,H053ps.jpg,2,emo,BG,study2,0,H053ps.ias
229,0,Faces_011ps.jpg,5,emo,FG,study2,1,Faces_011ps.ias
229,0,3230ps.jpg,5,emo,FG,study2,0,3230ps.ias
229,0,CompNeu057.jpg,,neu,FG,study2,0,CompNeu057.ias
229,0,Faces_025ps.jpg,5,emo,FG,study2,1,Faces_025ps.ias
229,0,CompNeu038.jpg,3,neu,FG,study2,1,CompNeu038.ias
229,0,9254ps.jpg,4,emo,FG,study2,1,9254ps.ias
229,0,H083ps.jpg,1,emo,BG,study2,1,H083ps.ias
229,0,6313ps.jpg,2,emo,BG,study2,0,6313ps.ias
229,0,CompNeu007.jpg,1,neu,BG,study2,1,CompNeu007.ias
229,0,1275ps.jpg,,emo,FG,study2,0,1275ps.ias
229,0,CompNeu045.jpg,2,neu,BG,study2,1,CompNeu045.ias
229,0,H122ps.jpg,1,emo,BG,study2,0,H122ps.ias
229,0,CompNeu017.jpg,2,neu,FG,study2,0,CompNeu017.ias
229,0,6836ps.jpg,1,emo,BG,study2,1,6836ps.ias
229,0,214ps.jpg,3,emo,FG,study2,0,214ps.ias
229,0,CompNeu026.jpg,1,neu,BG,study2,0,CompNeu026.ias
229,0,9428ps.jpg,2,emo,FG,study2,0,9428ps.ias
229,0,2691ps.jpg,2,emo,BG,study2,0,2691ps.ias
229,0,2700ps.jpg,2,emo,FG,study2,0,2700ps.ias
229,0,CompNeu050.jpg,1,neu,FG,study2,0,CompNeu050.ias
229,0,Faces_149ps.jpg,1,emo,BG,study2,0,Faces_149ps.ias
229,0,H059ps.jpg,1,emo,BG,study2,0,H059ps.ias
229,0,CompNeu031.jpg,1,neu,FG,study2,0,CompNeu031.ias
229,0,3101ps.jpg,1,emo,BG,study2,0,3101ps.ias
229,0,8230ps.jpg,4,emo,FG,study2,1,8230ps.ias
229,0,9415ps.jpg,2,emo,FG,study2,0,9415ps.ias
229,0,CompNeu060.jpg,1,neu,BG,study2,0,CompNeu060.ias
229,0,6415ps.jpg,,emo,BG,study2,0,6415ps.ias
229,0,CompNeu004.jpg,1,neu,FG,study2,0,CompNeu004.ias
229,0,3015ps.jpg,,emo,BG,study2,0,3015ps.ias
229,0,1200ps.jpg,2,emo,BG,study2,0,1200ps.ias
229,0,2981ps.jpg,5,emo,FG,study2,0,2981ps.ias
229,0,H034ps.jpg,4,emo,FG,study2,0,H034ps.ias
229,0,CompNeu054.jpg,1,neu,BG,study2,0,CompNeu054.ias
230,0,CompNeu002.jpg,,neu,BG,study2,0,CompNeu002.ias
